"date","station","temperature","precipitation"
2019-06-10,"Central Park",65.03,0.6123
2019-06-11,"Central Park",69.98,0.4446
2019-06-12,"Central Park",66.47,0
2019-06-13,"Central Park",59.99,0.5928
2019-06-14,"Central Park",65.48,0
2019-06-15,"Central Park",70.52,0
2019-06-16,"Central Park",72.5,0.039
2019-06-17,"Central Park",72.5,0
2019-06-18,"Central Park",69.98,0.7839
2019-06-19,"Central Park",68.54,0.10919999999999999
2019-06-20,"Central Park",71.50999999999999,0.41729999999999995
2019-06-21,"Central Park",70.97,0.5265
2019-06-22,"Central Park",69.98,0
2019-06-23,"Central Park",73.49000000000001,0
2019-06-24,"Central Park",75.47,0
2019-06-25,"Central Park",77.99000000000001,0.8502000000000001
2019-06-26,"Central Park",79.52,0
2019-06-27,"Central Park",80.06,0
2019-06-28,"Central Park",81.05,0
2019-06-29,"Central Park",81.5,0.078
2019-06-30,"Central Park",76.00999999999999,0.058499999999999996
2019-07-01,"Central Park",74.93,0
2019-07-02,"Central Park",77.99000000000001,0.0195
2019-07-03,"Central Park",81.05,0
2019-07-04,"Central Park",81.95,0
2019-07-05,"Central Park",78.98,0
2019-07-06,"Central Park",82.94,0
2019-07-07,"Central Park",78.98,0
2019-07-08,"Central Park",73.04,0.039
2019-07-09,"Central Park",78.08,0
2019-07-10,"Central Park",80.96,0
2019-07-11,"Central Park",80.06,0.7839
2019-07-12,"Central Park",79.52,0
2019-07-13,"Central Park",77.45,0
2019-07-14,"Central Park",82.49000000000001,0
2019-07-15,"Central Park",76.46,0
2019-07-16,"Central Park",81.5,0
2019-07-17,"Central Park",83.03,1.8018
2019-07-18,"Central Park",75.02,0.507
2019-07-19,"Central Park",81.05,0
2019-07-20,"Central Park",88.52,0
2019-07-21,"Central Park",87.53,0
2019-07-22,"Central Park",80.96,1.6458000000000002
2019-07-23,"Central Park",70.43,0.5265
2019-07-24,"Central Park",74.93,0.0195
2019-07-25,"Central Park",77,0
2019-07-26,"Central Park",78.53,0
2019-07-27,"Central Park",78.44,0
2019-07-28,"Central Park",79.52,0.0117
2019-07-29,"Central Park",81.5,0
2019-07-30,"Central Park",85.01,0.0117
2019-07-31,"Central Park",78.53,0.3549
2019-08-01,"Central Park",78.53,0
2019-08-02,"Central Park",78.53,0
2019-08-03,"Central Park",77,0.2067
2019-08-04,"Central Park",78.08,0
2019-08-05,"Central Park",76.00999999999999,0
2019-08-06,"Central Park",75.02,0.039
2019-08-07,"Central Park",76.55,1.17
2019-08-08,"Central Park",75.47,0.1989
2019-08-09,"Central Park",75.47,0.078
2019-08-10,"Central Park",73.49000000000001,0
2019-08-11,"Central Park",71.50999999999999,0
2019-08-12,"Central Park",76.46,0
2019-08-13,"Central Park",75.02,0.0702
2019-08-14,"Central Park",78.53,0
2019-08-15,"Central Park",77.45,0
2019-08-16,"Central Park",73.49000000000001,0
2019-08-17,"Central Park",80.06,0
2019-08-18,"Central Park",79.97,0.6357
2019-08-19,"Central Park",80.96,0
2019-08-20,"Central Park",81.5,0
2019-08-21,"Central Park",80.50999999999999,0.0975
2019-08-22,"Central Park",80.50999999999999,1.0023
2019-08-23,"Central Park",69.44,0.08969999999999999
2019-08-24,"Central Park",69.98,0
2019-08-25,"Central Park",69.98,0
2019-08-26,"Central Park",67.46,0
2019-08-27,"Central Park",68.54,0
2019-08-28,"Central Park",70.43,0.078
2019-08-29,"Central Park",72.95,0
2019-08-30,"Central Park",76.46,0
2019-08-31,"Central Park",75.02,0
2019-09-01,"Central Park",70.52,0
2019-09-02,"Central Park",71.50999999999999,0.2964
2019-09-03,"Central Park",74.48,0
2019-09-04,"Central Park",77.54,0
2019-09-05,"Central Park",69.44,0
2019-09-06,"Central Park",62.42,0.31589999999999996
2019-09-07,"Central Park",65.48,0.0195
2019-09-08,"Central Park",69.98,0
2019-09-09,"Central Park",71.06,0
2019-09-10,"Central Park",70.97,0.0117
2019-09-11,"Central Park",78.53,0
2019-09-12,"Central Park",70.97,0.1677
2019-09-13,"Central Park",64.49000000000001,0
2019-09-14,"Central Park",67.46,0
2019-09-15,"Central Park",75.02,0
2019-09-16,"Central Park",72.5,0
2019-09-17,"Central Park",68.99000000000001,0
2019-09-18,"Central Park",63.05,0
2019-09-19,"Central Park",60.980000000000004,0
2019-09-20,"Central Park",67.00999999999999,0
2019-09-21,"Central Park",72.5,0
2019-09-22,"Central Park",76.46,0
2019-09-23,"Central Park",79.52,0.10919999999999999
2019-09-24,"Central Park",69.44,0
2019-09-25,"Central Park",68.45,0
2019-09-26,"Central Park",72.95,0.0195
2019-09-27,"Central Park",67.46,0
2019-09-28,"Central Park",73.49000000000001,0
2019-09-29,"Central Park",72.5,0
2019-09-30,"Central Park",65.57,0
2019-10-01,"Central Park",71.96,0
2019-10-02,"Central Park",77.99000000000001,0.031200000000000002
2019-10-03,"Central Park",58.01,0.3354
2019-10-04,"Central Park",58.01,0
2019-10-05,"Central Park",52.97,0
2019-10-06,"Central Park",63.5,0.0117
2019-10-07,"Central Park",68.99000000000001,0.1989
2019-10-08,"Central Park",60.53,0.0195
2019-10-09,"Central Park",55.04,0.5343
2019-10-10,"Central Park",62.059999999999995,0
2019-10-11,"Central Park",59.540000000000006,0
2019-10-12,"Central Park",60.980000000000004,0
2019-10-13,"Central Park",59.99,0
2019-10-14,"Central Park",64.94,0
2019-10-15,"Central Park",57.56,0
2019-10-16,"Central Park",59,1.8135
2019-10-17,"Central Park",54.05,0
2019-10-18,"Central Park",52.43,0
2019-10-19,"Central Park",51.53,0
2019-10-20,"Central Park",53.96,0.5343
2019-10-21,"Central Park",59,0
2019-10-22,"Central Park",59,0.5655
2019-10-23,"Central Park",59.45,0.0117
2019-10-24,"Central Park",58.459999999999994,0
2019-10-25,"Central Park",58.459999999999994,0
2019-10-26,"Central Park",57.47,0.0117
2019-10-27,"Central Park",60.980000000000004,1.3689
2019-10-28,"Central Park",59,0
2019-10-29,"Central Park",56.48,0.0702
2019-10-30,"Central Park",60.440000000000005,0.058499999999999996
2019-10-31,"Central Park",65.57,0.5343
2019-11-01,"Central Park",56.57,0.10919999999999999
2019-11-02,"Central Park",46.49,0
2019-11-03,"Central Park",48.02,0
2019-11-04,"Central Park",48.47,0
2019-11-05,"Central Park",56.03,0
2019-11-06,"Central Park",49.46,0
2019-11-07,"Central Park",49.01,0.0975
2019-11-08,"Central Park",35.06,0
2019-11-09,"Central Park",34.07,0
2019-11-10,"Central Park",44.510000000000005,0
2019-11-11,"Central Park",54.05,0
2019-11-12,"Central Park",41.09,0.039
2019-11-13,"Central Park",28.580000000000002,0
2019-11-14,"Central Park",36.59,0
2019-11-15,"Central Park",44.06,0
2019-11-16,"Central Park",36.59,0
2019-11-17,"Central Park",36.59,0
2019-11-18,"Central Park",39.56,0.47579999999999995
2019-11-19,"Central Park",43.97,0.17939999999999998
2019-11-20,"Central Park",44.42,0
2019-11-21,"Central Park",46.04,0
2019-11-22,"Central Park",45.5,0.0702
2019-11-23,"Central Park",39.47,0.031200000000000002
2019-11-24,"Central Park",42.980000000000004,0.8930999999999999
2019-11-25,"Central Park",46.04,0
2019-11-26,"Central Park",52.52,0
2019-11-27,"Central Park",53.96,0.039
2019-11-28,"Central Park",45.05,0
2019-11-29,"Central Park",35.06,0
2019-11-30,"Central Park",37.04,0
2019-12-01,"Central Park",34.61,0.6123
2019-12-02,"Central Park",34.07,0.47579999999999995
2019-12-03,"Central Park",33.08,0.0195
2019-12-04,"Central Park",35.51,0
2019-12-05,"Central Park",39.02,0
2019-12-06,"Central Park",41.989999999999995,0
2019-12-07,"Central Park",34.07,0
2019-12-08,"Central Park",37.13,0
2019-12-09,"Central Park",48.56,1.5561
2019-12-10,"Central Park",48.47,0.12869999999999998
2019-12-11,"Central Park",35.51,0.25739999999999996
2019-12-12,"Central Park",31.1,0
2019-12-13,"Central Park",40.55,0.8034
2019-12-14,"Central Park",50.45,1.1505
2019-12-15,"Central Park",42.980000000000004,0
2019-12-16,"Central Park",35.06,0.0975
2019-12-17,"Central Park",33.53,0.8930999999999999
2019-12-18,"Central Park",28.580000000000002,0.031200000000000002
2019-12-19,"Central Park",20.66,0
2019-12-20,"Central Park",27.59,0
2019-12-21,"Central Park",29.12,0
2019-12-22,"Central Park",38.12,0
2019-12-23,"Central Park",49.01,0
2019-12-24,"Central Park",41.45,0
2019-12-25,"Central Park",39.47,0
2019-12-26,"Central Park",41,0
2019-12-27,"Central Park",50,0
2019-12-28,"Central Park",47.03,0
2019-12-29,"Central Park",41.54,0.24960000000000002
2019-12-30,"Central Park",39.02,0.7332000000000001
2019-12-31,"Central Park",40.46,0.0195
2020-01-01,"Central Park",37.49,0
2020-01-02,"Central Park",41,0
2020-01-03,"Central Park",46.49,0.1482
2020-01-04,"Central Park",46.04,0.2691
2020-01-05,"Central Park",38.57,0
2020-01-06,"Central Park",38.48,0.039
2020-01-07,"Central Park",40.46,0
2020-01-08,"Central Park",35.15,0
2020-01-09,"Central Park",28.580000000000002,0
2020-01-10,"Central Park",44.06,0
2020-01-11,"Central Park",60.08,0
2020-01-12,"Central Park",55.49,0.0507
2020-01-13,"Central Park",41.54,0
2020-01-14,"Central Park",42.53,0.0702
2020-01-15,"Central Park",45.5,0
2020-01-16,"Central Park",41,0.10919999999999999
2020-01-17,"Central Park",27.14,0
2020-01-18,"Central Park",28.580000000000002,0.36660000000000004
2020-01-19,"Central Park",35.06,0
2020-01-20,"Central Park",25.61,0
2020-01-21,"Central Park",26.6,0
2020-01-22,"Central Park",31.55,0
2020-01-23,"Central Park",40.010000000000005,0
2020-01-24,"Central Park",44.06,0
2020-01-25,"Central Park",44.510000000000005,0.8424
2020-01-26,"Central Park",41.989999999999995,0
2020-01-27,"Central Park",41,0
2020-01-28,"Central Park",40.010000000000005,0
2020-01-29,"Central Park",36.05,0
2020-01-30,"Central Park",31.55,0
2020-01-31,"Central Park",38.57,0.0195
2020-02-01,"Central Park",40.010000000000005,0
2020-02-02,"Central Park",40.010000000000005,0.0702
2020-02-03,"Central Park",47.03,0
2020-02-04,"Central Park",51.98,0
2020-02-05,"Central Park",47.03,0
2020-02-06,"Central Park",38.03,0.507
2020-02-07,"Central Park",44.510000000000005,0.24960000000000002
2020-02-08,"Central Park",35.6,0
2020-02-09,"Central Park",37.58,0
2020-02-10,"Central Park",44.510000000000005,0.36660000000000004
2020-02-11,"Central Park",45.5,0.2769
2020-02-12,"Central Park",41.54,0.12869999999999998
2020-02-13,"Central Park",40.55,0.3861
2020-02-14,"Central Park",29.03,0
2020-02-15,"Central Park",22.64,0
2020-02-16,"Central Park",37.13,0
2020-02-17,"Central Park",44.510000000000005,0
2020-02-18,"Central Park",42.44,0
2020-02-19,"Central Park",40.010000000000005,0
2020-02-20,"Central Park",30.65,0
2020-02-21,"Central Park",27.59,0
2020-02-22,"Central Park",40.1,0
2020-02-23,"Central Park",47.48,0
2020-02-24,"Central Park",51.53,0
2020-02-25,"Central Park",49.55,0.1404
2020-02-26,"Central Park",45.5,0
2020-02-27,"Central Park",37.04,0.3978
2020-02-28,"Central Park",35.6,0
2020-02-29,"Central Park",30.11,0
2020-03-01,"Central Park",34.61,0
2020-03-02,"Central Park",48.92,0
2020-03-03,"Central Park",53.96,0.25739999999999996
2020-03-04,"Central Park",50.45,0
2020-03-05,"Central Park",45.05,0
2020-03-06,"Central Park",41,0.36660000000000004
2020-03-07,"Central Park",41.989999999999995,0
2020-03-08,"Central Park",47.03,0
2020-03-09,"Central Park",59.45,0
2020-03-10,"Central Park",59.45,0
2020-03-11,"Central Park",50,0
2020-03-12,"Central Park",46.49,0.031200000000000002
2020-03-13,"Central Park",57.47,0.25739999999999996
2020-03-14,"Central Park",50,0
2020-03-15,"Central Park",46.94,0
2020-03-16,"Central Park",39.02,0
2020-03-17,"Central Park",47.48,0.1599
2020-03-18,"Central Park",47.48,0
2020-03-19,"Central Park",46.49,0.9204000000000001
2020-03-20,"Central Park",61.97,0
2020-03-21,"Central Park",52.43,0
2020-03-22,"Central Park",39.02,0
2020-03-23,"Central Park",38.48,1.1505
2020-03-24,"Central Park",45.5,0
2020-03-25,"Central Park",42.44,0.0117
2020-03-26,"Central Park",49.01,0
2020-03-27,"Central Park",59.540000000000006,0
2020-03-28,"Central Park",49.01,0.4446
2020-03-29,"Central Park",45.5,0.0507
2020-03-30,"Central Park",46.49,0.039
2020-03-31,"Central Park",44.96,0.058499999999999996
2020-04-01,"Central Park",46.94,0
2020-04-02,"Central Park",47.93,0
2020-04-03,"Central Park",48.47,0.12869999999999998
2020-04-04,"Central Park",54.05,0.0195
2020-04-05,"Central Park",55.94,0
2020-04-06,"Central Park",57.47,0.0702
2020-04-07,"Central Park",59.99,0
2020-04-08,"Central Park",56.48,0.1989
2020-04-09,"Central Park",50.99,0.11699999999999999
2020-04-10,"Central Park",42.980000000000004,0.0117
2020-04-11,"Central Park",46.94,0
2020-04-12,"Central Park",53.51,0
2020-04-13,"Central Park",59.99,1.9031999999999998
2020-04-14,"Central Park",53.51,0
2020-04-15,"Central Park",48.02,0
2020-04-16,"Central Park",43.97,0
2020-04-17,"Central Park",43.519999999999996,0.0702
2020-04-18,"Central Park",43.519999999999996,0.21839999999999998
2020-04-19,"Central Park",51.44,0
2020-04-20,"Central Park",52.52,0
2020-04-21,"Central Park",50,0.17939999999999998
2020-04-22,"Central Park",43.519999999999996,0
2020-04-23,"Central Park",45.95,0.12869999999999998
2020-04-24,"Central Park",45.5,0.47579999999999995
2020-04-25,"Central Park",54.5,0
2020-04-26,"Central Park",46.58,0.21839999999999998
2020-04-27,"Central Park",44.510000000000005,0
2020-04-28,"Central Park",53.96,0
2020-04-29,"Central Park",52.97,0.0117
2020-04-30,"Central Park",54.5,0.702
2020-05-01,"Central Park",59.540000000000006,0.2067
2020-05-02,"Central Park",62.059999999999995,0
2020-05-03,"Central Park",67.00999999999999,0.039
2020-05-04,"Central Park",62.51,0
2020-05-05,"Central Park",54.5,0
2020-05-06,"Central Park",48.47,0.058499999999999996
2020-05-07,"Central Park",56.48,0
2020-05-08,"Central Park",46.49,0.4446
2020-05-09,"Central Park",41,0.031200000000000002
2020-05-10,"Central Park",51.53,0
2020-05-11,"Central Park",52.52,0.0507
2020-05-12,"Central Park",50.99,0
2020-05-13,"Central Park",52.52,0
2020-05-14,"Central Park",56.93,0
2020-05-15,"Central Park",72.05,0.0702
2020-05-16,"Central Park",68,0.0117
2020-05-17,"Central Park",62.059999999999995,0
2020-05-18,"Central Park",61.97,0
2020-05-19,"Central Park",60.53,0
2020-05-20,"Central Park",57.47,0
2020-05-21,"Central Park",57.02,0
2020-05-22,"Central Park",65.48,0.031200000000000002
2020-05-23,"Central Park",60.980000000000004,0.6435
2020-05-24,"Central Park",59.45,0
2020-05-25,"Central Park",63.05,0
2020-05-26,"Central Park",68,0
2020-05-27,"Central Park",69.53,0
2020-05-28,"Central Park",69.98,0
2020-05-29,"Central Park",73.94,0.031200000000000002
2020-05-30,"Central Park",73.94,0.0195
2020-05-31,"Central Park",62.959999999999994,0
2020-06-01,"Central Park",60.53,0
2020-06-02,"Central Park",65.48,0
2020-06-03,"Central Park",69.53,0.4446
2020-06-04,"Central Park",75.02,0.1599
2020-06-05,"Central Park",74.03,0.25739999999999996
2020-06-06,"Central Park",77.99000000000001,0.058499999999999996
2020-06-07,"Central Park",69.44,0
2020-06-08,"Central Park",68.99000000000001,0
2020-06-09,"Central Park",76.00999999999999,0
2020-06-10,"Central Park",77.45,0
2020-06-11,"Central Park",77,0.0507
2020-06-12,"Central Park",77,0
2020-06-13,"Central Park",67.00999999999999,0
2020-06-14,"Central Park",63.95,0
2020-06-15,"Central Park",67.00999999999999,0
2020-06-16,"Central Park",69.08,0
2020-06-17,"Central Park",69.08,0
2020-06-18,"Central Park",70.97,0
2020-06-19,"Central Park",73.94,0
2020-06-20,"Central Park",77.99000000000001,0
2020-06-21,"Central Park",78.98,0
2020-06-22,"Central Park",80.96,0
2020-06-23,"Central Park",80.50999999999999,0
2020-06-24,"Central Park",79.97,0
2020-06-25,"Central Park",79.52,0
2020-06-26,"Central Park",78.08,0
2020-06-27,"Central Park",76.00999999999999,0.08969999999999999
2020-06-28,"Central Park",79.97,0.10919999999999999
2020-06-29,"Central Park",76.00999999999999,0.5732999999999999
2020-06-30,"Central Park",73.49000000000001,0
2020-07-01,"Central Park",73.49000000000001,0.031200000000000002
2020-07-02,"Central Park",79.97,0
2020-07-03,"Central Park",80.50999999999999,0.12869999999999998
2020-07-04,"Central Park",77.54,0
2020-07-05,"Central Park",81.95,0
2020-07-06,"Central Park",83.03,0.5343
2020-07-07,"Central Park",77,0
2020-07-08,"Central Park",78.98,0.0195
2020-07-09,"Central Park",82.04,0
2020-07-10,"Central Park",75.02,2.5155
2020-07-11,"Central Park",77.45,0.7527
2020-07-12,"Central Park",79.07,0.039
2020-07-13,"Central Park",77.99000000000001,0.0195
2020-07-14,"Central Park",77.45,0
2020-07-15,"Central Park",76.00999999999999,0
2020-07-16,"Central Park",73.58,0
2020-07-17,"Central Park",76.55,0.031200000000000002
2020-07-18,"Central Park",81.5,0
2020-07-19,"Central Park",85.46000000000001,0
2020-07-20,"Central Park",86.99,0
2020-07-21,"Central Park",84.02,0
2020-07-22,"Central Park",81.95,1.4079000000000002
2020-07-23,"Central Park",79.52,0
2020-07-24,"Central Park",76.00999999999999,0.1872
2020-07-25,"Central Park",79.97,0
2020-07-26,"Central Park",84.47,0
2020-07-27,"Central Park",84.47,0
2020-07-28,"Central Park",86.53999999999999,0
2020-07-29,"Central Park",83.48,0
2020-07-30,"Central Park",82.94,0.078
2020-07-31,"Central Park",76.00999999999999,0.7722
2020-08-01,"Central Park",79.52,0
2020-08-02,"Central Park",83.03,0
2020-08-03,"Central Park",78.98,0.5343
2020-08-04,"Central Park",74.48,0.546
2020-08-05,"Central Park",79.52,0
2020-08-06,"Central Park",76.55,0
2020-08-07,"Central Park",73.49000000000001,0.4563
2020-08-08,"Central Park",75.47,0
2020-08-09,"Central Park",79.52,0
2020-08-10,"Central Park",83.93,0
2020-08-11,"Central Park",83.03,0
2020-08-12,"Central Park",80.96,1.7433
2020-08-13,"Central Park",75.47,0.23789999999999997
2020-08-14,"Central Park",79.52,0
2020-08-15,"Central Park",77.54,0
2020-08-16,"Central Park",69.44,0.2067
2020-08-17,"Central Park",72.5,0.1404
2020-08-18,"Central Park",72.5,0.1989
2020-08-19,"Central Park",70.52,0.1404
2020-08-20,"Central Park",71.06,0
2020-08-21,"Central Park",75.47,0
2020-08-22,"Central Park",80.50999999999999,0
2020-08-23,"Central Park",79.97,0
2020-08-24,"Central Park",82.49000000000001,0
2020-08-25,"Central Park",80.06,0.3549
2020-08-26,"Central Park",71.96,0
2020-08-27,"Central Park",77.99000000000001,0.41729999999999995
2020-08-28,"Central Park",77.99000000000001,0
2020-08-29,"Central Park",76.46,0.0117
2020-08-30,"Central Park",72.95,0
2020-08-31,"Central Park",69.98,0
2020-09-01,"Central Park",71.50999999999999,0.22619999999999998
2020-09-02,"Central Park",74.03,0.1404
2020-09-03,"Central Park",77.45,0.702
2020-09-04,"Central Park",77,0
2020-09-05,"Central Park",72.5,0
2020-09-06,"Central Park",74.03,0
2020-09-07,"Central Park",72.5,0
2020-09-08,"Central Park",76.00999999999999,0
2020-09-09,"Central Park",75.02,0
2020-09-10,"Central Park",77.54,1.1895
2020-09-11,"Central Park",69.98,0
2020-09-12,"Central Park",67.46,0
2020-09-13,"Central Park",67.46,0
2020-09-14,"Central Park",67.00999999999999,0
2020-09-15,"Central Park",59.99,0
2020-09-16,"Central Park",63.5,0
2020-09-17,"Central Park",69.53,0
2020-09-18,"Central Park",62.51,0
2020-09-19,"Central Park",56.48,0
2020-09-20,"Central Park",57.47,0
2020-09-21,"Central Park",56.93,0
2020-09-22,"Central Park",59.540000000000006,0
2020-09-23,"Central Park",68,0
2020-09-24,"Central Park",68.54,0
2020-09-25,"Central Park",69.53,0
2020-09-26,"Central Park",69.44,0
2020-09-27,"Central Park",72.95,0.031200000000000002
2020-09-28,"Central Park",73.04,0.0195
2020-09-29,"Central Park",70.43,0.4641
2020-09-30,"Central Park",65.57,1.131
2020-10-01,"Central Park",66.02,0
2020-10-02,"Central Park",59,0.039
2020-10-03,"Central Park",59,0
2020-10-04,"Central Park",59,0
2020-10-05,"Central Park",61.519999999999996,0
