"site","date","year","month","high_tide","sample_time","bacteria","precip_wk","precip_t0","precip_t1","precip_t2","precip_t3","precip_t4","precip_t5","precip_t6","notes","quality"
"East River, Pier 1 ",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 08:46:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"East River, Anable Basin",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 06:19:00.000000-0400,20,0,0,0,0,0,0,0,0,"","Good"
"East Rver, Stuyvesant Cove",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 08:50:00.000000-0400,97,0,0,0,0,0,0,0,0,"","Fair"
"East River, Wallabout Channel ",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 11:15:00.000000-0400,110,0,0,0,0,0,0,0,0,"86 ","Unacceptable"
"East River, Pier 42/Jackson Street",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 08:00:00.000000-0400,173,0,0,0,0,0,0,0,0,"","Unacceptable"
"Hudson River, Pier 66",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 11:49:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Gowanus Canal, Second Street Sponge Park",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 10:33:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, Inwood Canoe Club",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 10:16:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Raritan Bay, South Beach",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 09:30:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-06-21,2012,6,2012-06-21 10:24:00.000000-0400,2012-06-21 09:13:00.000000-0400,0,0,0,0,0,0,0,0,0,"","Not Detected"
"Hudson River, Pier 40",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 12:32:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Anable Basin",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 12:23:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"Newtown Creek, Dutch Kills ",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 10:00:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Pier 1 ",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 08:35:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"Upper Harbor, 69th Street Pier",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 08:07:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Anable Basin",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 06:30:00.000000-0400,10,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Brooklyn Bridge Beach ",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 12:17:00.000000-0400,20,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 10:27:00.000000-0400,20,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"Hudson River, West 72nd Street Kayak Launch",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 08:59:00.000000-0400,20,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East Rver, Stuyvesant Cove",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 06:20:00.000000-0400,20,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Hallets Cove",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 12:10:00.000000-0400,31,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Good"
"East River, Wallabout Channel ",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 11:52:00.000000-0400,51,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Fair"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 09:12:00.000000-0400,75,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Fair"
"Hudson River, Inwood Canoe Club",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 08:12:00.000000-0400,218,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"233 ","Unacceptable"
"Hudson River, Pier 66",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 10:33:00.000000-0400,0,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Not Detected"
"East River, Pier 42/Jackson Street",2012-06-28,2012,6,2012-06-28 03:03:00.000000-0400,2012-06-28 10:00:00.000000-0400,0,0.5599999999999999,0,0,0,0.15,0.06,0,0.35,"","Not Detected"
"East River, Brooklyn Bridge Beach ",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 11:16:00.000000-0400,10,0.27,0,0.06,0,0,0,0,0.21,"0 ","Good"
"Hudson River, JFK Marina",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 09:45:00.000000-0400,10,0.27,0,0.06,0,0,0,0,0.21,"","Good"
"East River, Dumbo Cove",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 08:35:00.000000-0400,10,0.27,0,0.06,0,0,0,0,0.21,"","Good"
"East Rver, Stuyvesant Cove",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:30:00.000000-0400,20,0.27,0,0.06,0,0,0,0,0.21,"","Good"
"Raritan Bay, South Beach",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:30:00.000000-0400,20,0.27,0,0.06,0,0,0,0,0.21,"","Good"
"Hudson River, Yonkers Paddling and Rowing Club",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:05:00.000000-0400,20,0.27,0,0.06,0,0,0,0,0.21,"","Good"
"Buttermilk Channel, Valentino Pier",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 07:25:00.000000-0400,41,0.27,0,0.06,0,0,0,0,0.21,"","Fair"
"Gowanus Canal, Denton's Pond Outfall",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 08:15:00.000000-0400,75,0.27,0,0.06,0,0,0,0,0.21,"","Fair"
"Hudson River, Inwood Canoe Club",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:46:00.000000-0400,86,0.27,0,0.06,0,0,0,0,0.21,"","Fair"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 09:45:00.000000-0400,135,0.27,0,0.06,0,0,0,0,0.21,"","Unacceptable"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:50:00.000000-0400,145,0.27,0,0.06,0,0,0,0,0.21,"","Unacceptable"
"Bronx Kill, west end",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 11:42:00.000000-0400,833,0.27,0,0.06,0,0,0,0,0.21,"","Unacceptable"
"East River, Hallets Cove",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 12:16:00.000000-0400,959,0.27,0,0.06,0,0,0,0,0.21,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 07:58:00.000000-0400,1722,0.27,0,0.06,0,0,0,0,0.21,"","Unacceptable"
"East River, Pier 42/Jackson Street",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 11:06:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Hudson River, Pier 40",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 10:04:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 09:40:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Newtown Creek, Dutch Kills ",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 09:15:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"East River, Pier 1 ",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 08:53:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Hudson River, Pier 66",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 08:50:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Hudson River, West 72nd Street Kayak Launch",2012-07-05,2012,7,2012-07-05 10:15:00.000000-0400,2012-07-05 08:45:00.000000-0400,0,0.27,0,0.06,0,0,0,0,0.21,"","Not Detected"
"Newtown Creek, Whale Creek",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 13:40:00.000000-0400,10,0.59,0,0,0,0,0.09,0.5,0,"","Good"
"Hudson River, West 72nd Street Kayak Launch",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:44:00.000000-0400,10,0.59,0,0,0,0,0.09,0.5,0,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 10:12:00.000000-0400,20,0.59,0,0,0,0,0.09,0.5,0,"","Good"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:09:00.000000-0400,20,0.59,0,0,0,0,0.09,0.5,0,"","Good"
"Hudson River, Inwood Canoe Club",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 12:11:00.000000-0400,30,0.59,0,0,0,0,0.09,0.5,0," 0 post turb","Good"
"Newtown Creek, Dutch Kills ",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:00:00.000000-0400,30,0.59,0,0,0,0,0.09,0.5,0,"","Good"
"Gowanus Canal, Second Street Sponge Park",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 08:34:00.000000-0400,41,0.59,0,0,0,0,0.09,0.5,0,"","Fair"
"Hudson River, Yonkers Paddling and Rowing Club",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:00:00.000000-0400,63,0.59,0,0,0,0,0.09,0.5,0,"","Fair"
"East River, Hallets Cove",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 14:05:00.000000-0400,110,0.59,0,0,0,0,0.09,0.5,0,"","Unacceptable"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 11:00:00.000000-0400,121,0.59,0,0,0,0,0.09,0.5,0,"10 ","Unacceptable"
"Bronx Kill, west end",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 13:32:00.000000-0400,203,0.59,0,0,0,0,0.09,0.5,0,"","Unacceptable"
"Hudson River, Pier 40",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 12:30:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"East River, Pier 42/Jackson Street",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 10:00:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Hudson River, JFK Marina",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:55:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Raritan Bay, South Beach",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:12:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Hudson River, Pier 66",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:05:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"East Rver, Stuyvesant Cove",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 09:00:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"East River, Pier 1 ",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 08:58:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Gowanus Canal, Denton's Pond Outfall",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 08:30:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Buttermilk Channel, Valentino Pier",2012-07-12,2012,7,2012-07-12 03:34:00.000000-0400,2012-07-12 07:56:00.000000-0400,0,0.59,0,0,0,0,0.09,0.5,0,"","Not Detected"
"Gowanus Canal, Denton's Pond Outfall",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:30:00.000000-0400,10,2.04,0.02,1.76,0,0,0.26,0,0,"","Good"
"Raritan Bay, South Beach",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 10:32:00.000000-0400,30,2.04,0.02,1.76,0,0,0.26,0,0,"","Good"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 11:02:00.000000-0400,31,2.04,0.02,1.76,0,0,0.26,0,0,"","Good"
"East River, Pier 1 ",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 08:44:00.000000-0400,31,2.04,0.02,1.76,0,0,0.26,0,0,"","Good"
"Upper Harbor, 69th Street Pier",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 06:50:00.000000-0400,41,2.04,0.02,1.76,0,0,0.26,0,0,"","Fair"
"Hudson River, West 72nd Street Kayak Launch",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 08:27:00.000000-0400,85,2.04,0.02,1.76,0,0,0.26,0,0,"","Fair"
"Hudson River, Pier 40",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 11:45:00.000000-0400,98,2.04,0.02,1.76,0,0,0.26,0,0,"","Fair"
"Hudson River, Yonkers Paddling and Rowing Club",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 10:12:00.000000-0400,98,2.04,0.02,1.76,0,0,0.26,0,0,"","Fair"
"East River, Pier 42/Jackson Street",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:55:00.000000-0400,134,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Hudson River, Pier 66",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:06:00.000000-0400,145,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:35:00.000000-0400,173,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"East River, Dumbo Cove",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 11:35:00.000000-0400,228,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Newtown Creek, Whale Creek",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 16:00:00.000000-0400,336,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"East Rver, Stuyvesant Cove",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 10:30:00.000000-0400,364,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Hudson River, JFK Marina",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 10:25:00.000000-0400,520,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Buttermilk Channel, Valentino Pier",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 08:53:00.000000-0400,1789,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"East River, Hallets Cove",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 14:15:00.000000-0400,3076,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Bronx Kill, west end",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 13:22:00.000000-0400,4352,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"East River, Wallabout Channel ",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 11:30:00.000000-0400,11119,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:20:00.000000-0400,19863,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"East River, Brooklyn Bridge Beach ",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:40:00.000000-0400,0,2.04,0.02,1.76,0,0,0.26,0,0,"20 ","Not Detected"
"Hudson River, Inwood Canoe Club",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 08:09:00.000000-0400,0,2.04,0.02,1.76,0,0,0.26,0,0,"","Not Detected"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:12:00.000000-0400,24196,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2012-07-19,2012,7,2012-07-19 09:15:00.000000-0400,2012-07-19 09:10:00.000000-0400,24196,2.04,0.02,1.76,0,0,0.26,0,0,"","Unacceptable"
"Hudson River, Pier 40",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 11:25:00.000000-0400,10,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"Hudson River, JFK Marina",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 08:42:00.000000-0400,10,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"0 ","Good"
"Upper Harbor, 69th Street Pier",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 06:45:00.000000-0400,10,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"East River, Dumbo Cove",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 11:28:00.000000-0400,20,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"Newtown Creek, Whale Creek",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 09:40:00.000000-0400,20,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"52 ","Good"
"Hudson River, Yonkers Paddling and Rowing Club",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 08:30:00.000000-0400,30,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"East River, Anable Basin",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:50:00.000000-0400,31,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:16:00.000000-0400,31,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Good"
"East River, Brooklyn Bridge Beach ",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 11:10:00.000000-0400,52,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Fair"
"Hudson River, Inwood Canoe Club",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 07:47:00.000000-0400,52,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Fair"
"Gowanus Canal, Second Street Sponge Park",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 06:55:00.000000-0400,52,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Fair"
"Buttermilk Channel, Valentino Pier",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 06:26:00.000000-0400,52,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Fair"
"Hudson River, West 72nd Street Kayak Launch",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 07:52:00.000000-0400,97,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Fair"
"East Rver, Stuyvesant Cove",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:25:00.000000-0400,110,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Unacceptable"
"Newtown Creek, Dutch Kills ",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:05:00.000000-0400,122,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"20 ","Unacceptable"
"Harlem River, Swindlers Cove/Peter J. Sharpe Boathouse",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 11:07:00.000000-0400,1789,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Unacceptable"
"East River, Pier 42/Jackson Street",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:50:00.000000-0400,2143,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Unacceptable"
"Raritan Bay, South Beach",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 10:05:00.000000-0400,0,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Not Detected"
"Hudson River, Pier 66",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 09:50:00.000000-0400,0,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Not Detected"
"East River, Pier 1 ",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 09:04:00.000000-0400,0,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Not Detected"
"Gowanus Canal, Denton's Pond Outfall",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 06:48:00.000000-0400,0,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Not Detected"
"East River, Wallabout Channel ",2012-07-26,2012,7,2012-07-26 01:49:00.000000-0400,2012-07-26 11:08:00.000000-0400,24196,1.3299999999999998,0.6,0,0,0.15,0,0,0.58,"","Unacceptable"
"East River, Anable Basin",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 11:40:00.000000-0400,10,0.83,0,0.64,0,0,0.01,0.18,0,"","Good"
"Hudson River, Pier 40",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 13:40:00.000000-0400,20,0.83,0,0.64,0,0,0.01,0.18,0,"","Good"
"East Rver, Stuyvesant Cove",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:42:00.000000-0400,20,0.83,0,0.64,0,0,0.01,0.18,0,"","Good"
"Hudson River, Pier 66",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:15:00.000000-0400,20,0.83,0,0.64,0,0,0.01,0.18,0,"","Good"
"East River, Dumbo Cove",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:05:00.000000-0400,31,0.83,0,0.64,0,0,0.01,0.18,0,"","Good"
"East River, Wallabout Channel ",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 11:27:00.000000-0400,41,0.83,0,0.64,0,0,0.01,0.18,0,"","Fair"
"East River, Pier 42/Jackson Street",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:25:00.000000-0400,52,0.83,0,0.64,0,0,0.01,0.18,0,"10 ","Fair"
"East River, Brooklyn Bridge Beach ",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:13:00.000000-0400,52,0.83,0,0.64,0,0,0.01,0.18,0,"","Fair"
"Upper Harbor, 69th Street Pier",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 07:47:00.000000-0400,74,0.83,0,0.64,0,0,0.01,0.18,0,"","Fair"
"East River, Hallets Cove",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:18:00.000000-0400,86,0.83,0,0.64,0,0,0.01,0.18,0,"","Fair"
"Flushing Bay, World's Fair Marina Pier 1 East",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:45:00.000000-0400,110,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Newtown Creek, North Brooklyn Community Boathouse/Pulaski Bridge",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 12:00:00.000000-0400,181,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Bronx Kill, west end",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:47:00.000000-0400,246,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Buttermilk Channel, Valentino Pier",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:07:00.000000-0400,676,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Gowanus Canal, Denton's Pond Outfall",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:35:00.000000-0400,5475,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Gowanus Canal, Second Street Sponge Park",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:28:00.000000-0400,5794,0.83,0,0.64,0,0,0.01,0.18,0,"","Unacceptable"
"Jamaica Bay, Paerdegat Basin ",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 09:10:00.000000-0400,0,0.83,0,0.64,0,0,0.01,0.18,0,"","Not Detected"
"East River, Pier 1 ",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 08:52:00.000000-0400,0,0.83,0,0.64,0,0,0.01,0.18,0,"","Not Detected"
"Hudson River, Inwood Canoe Club",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 07:55:00.000000-0400,0,0.83,0,0.64,0,0,0.01,0.18,0,"","Not Detected"
"Newtown Creek, Dutch Kills ",2012-08-02,2012,8,2012-08-02 09:04:00.000000-0400,2012-08-02 10:00:00.000000-0400,24196,0.83,0,0.64,0,0,0.01,0.18,0,"5475 ","Unacceptable"
"Hudson River, Pier 40",2012-08-09,2012,8,2012-08-09 02:08:00.000000-0400,2012-08-09 12:47:00.000000-0400,10,0.23,0,0,0,0.01,0.22,0,0,"","Good"
"East River, Pier 42/Jackson Street",2012-08-09,2012,8,2012-08-09 02:08:00.000000-0400,2012-08-09 09:40:00.000000-0400,10,0.23,0,0,0,0.01,0.22,0,0,"","Good"
